animal,timestep,roi,side,value
12,17,th,re,1127.875977
12,18,th,re,1064.658325
12,19,th,re,1131.299316
12,20,th,re,1295.391357
12,21,th,re,1305.433105
12,22,th,re,1462.906738
12,23,th,re,1406.307495
12,24,th,re,1373.671631
12,25,th,re,1369.107178
12,26,th,re,1354.044556
12,27,th,re,1347.426025
12,28,th,re,1346.284912
12,29,th,re,1398.776123
12,30,th,re,1410.871948
12,31,th,re,1345.828491
12,32,th,re,1396.037476
12,33,th,re,1412.013062
12,34,th,re,1376.182129
12,35,th,re,1417.033936
12,36,th,re,1441.225586
12,37,th,re,1394.896362
12,38,th,re,1372.987061
12,39,th,re,1423.880615
13,0,th,re,2301.811279
13,1,th,re,2276.409912
13,2,th,re,2330.563965
13,3,th,re,2215.729248
13,4,th,re,2310.45459
13,5,th,re,2263.356445
13,6,th,re,2238.308105
13,7,th,re,2270.236084
13,8,th,re,2225.607422
13,9,th,re,2262.827393
13,10,th,re,2322.626221
13,11,th,re,2267.942871
13,12,th,re,2277.997559
13,13,th,re,2269.177734
13,14,th,re,2301.811279
13,15,th,re,2279.232422
13,16,th,re,2275.528076
13,17,th,re,2284.3479
13,18,th,re,2208.320557
13,19,th,re,2132.645996
13,20,th,re,1989.234741
13,21,th,re,1913.383911
13,22,th,re,1877.575195
13,23,th,re,1984.824829
13,24,th,re,2089.78125
13,25,th,re,2189.269531
13,26,th,re,2221.903076
13,27,th,re,2265.296875
13,28,th,re,2258.59375
13,29,th,re,2245.716797
13,30,th,re,2240.777588
13,31,th,re,2270.588867
13,32,th,re,2233.192627
13,33,th,re,2276.939209
13,34,th,re,2229.311768
13,35,th,re,2214.141602
13,36,th,re,2174.981445
13,37,th,re,2241.835938
13,38,th,re,2179.92041
13,39,th,re,2187.858398
14,0,th,re,1734.387207
14,1,th,re,1755.012695
14,2,th,re,1763.81897
14,3,th,re,1707.504761
14,4,th,re,1793.482544
14,5,th,re,1778.650757
14,6,th,re,1742.034912
14,7,th,re,1747.596802
14,8,th,re,1738.790405
14,9,th,re,1711.212646
14,10,th,re,1771.003052
14,11,th,re,1761.964966
14,12,th,re,1745.742798
14,13,th,re,1757.330078
14,14,th,re,1747.133301
14,15,th,re,1742.961914
14,16,th,re,1729.057129
14,17,th,re,1523.034912
14,18,th,re,1202.993652
14,19,th,re,1034.514282
14,20,th,re,1128.603149
14,21,th,re,1307.974609
14,22,th,re,1397.660278
14,23,th,re,1550.612671
14,24,th,re,1647.019043
14,25,th,re,1715.152344
14,26,th,re,1701.71106
14,27,th,re,1702.869751
14,28,th,re,1662.546021
14,29,th,re,1647.482544
14,30,th,re,1577.495239
14,31,th,re,1597.193604
14,32,th,re,1541.111084
14,33,th,re,1521.412598
14,34,th,re,1578.422119
14,35,th,re,1531.377686
14,36,th,re,1518.631714
14,37,th,re,1622.222168
14,38,th,re,1555.942749
14,39,th,re,1576.104736
15,0,th,re,2156.392578
15,1,th,re,2196.080811
15,2,th,re,2318.655273
15,3,th,re,2257.36792
15,4,th,re,2267.087646
15,5,th,re,2273.837402
15,6,th,re,2210.120117
15,7,th,re,2208.230225
15,8,th,re,2268.4375
15,9,th,re,2183.121338
15,10,th,re,2225.239502
15,11,th,re,2223.07959
15,12,th,re,2253.04834
15,13,th,re,2263.307861
15,14,th,re,2293.276367
15,15,th,re,2188.791016
15,16,th,re,2265.467773
15,17,th,re,2232.259277
15,18,th,re,2190.950928
15,19,th,re,2178.801514
15,20,th,re,2210.120117
15,21,th,re,2087.275635
15,22,th,re,1923.123169
15,23,th,re,1817.017944
15,24,th,re,1777.059692
15,25,th,re,1874.525391
15,26,th,re,1940.132324
15,27,th,re,1957.141602
15,28,th,re,2057.037109
15,29,th,re,2199.860596
15,30,th,re,2159.092529
15,31,th,re,2171.511963
15,32,th,re,2197.700684
15,33,th,re,2234.419189
15,34,th,re,2230.369141
15,35,th,re,2226.049561
15,36,th,re,2150.7229
15,37,th,re,2170.431885
15,38,th,re,2166.6521
15,39,th,re,2141.813232
16,0,th,re,1373.347778
16,1,th,re,1373.008667
16,2,th,re,1322.483032
16,3,th,re,1350.797729
16,4,th,re,1367.244019
16,5,th,re,1366.057129
16,6,th,re,1370.126343
16,7,th,re,1334.690552
16,8,th,re,1384.36853
16,9,th,re,1365.209473
16,10,th,re,1348.254517
16,11,th,re,1416.243774
16,12,th,re,1331.130005
16,13,th,re,1398.271484
16,14,th,re,1396.406494
16,15,th,re,1336.386108
16,16,th,re,1354.358276
16,17,th,re,1351.136841
16,18,th,re,1340.4552
16,19,th,re,1273.144287
16,20,th,re,1159.715942
16,21,th,re,1193.286621
16,22,th,re,1171.414795
16,23,th,re,1253.815674
16,24,th,re,1298.915771
16,25,th,re,1303.154419
16,26,th,re,1340.624756
16,27,th,re,1315.531494
16,28,th,re,1363.174805
16,29,th,re,1364.022583
16,30,th,re,1380.807983
16,31,th,re,1341.133423
16,32,th,re,1329.265015
16,33,th,re,1330.112793
16,34,th,re,1357.918823
16,35,th,re,1312.140503
16,36,th,re,1385.724854
16,37,th,re,1314.683838
16,38,th,re,1339.607544
16,39,th,re,1355.206055
17,0,th,re,1345.805176
17,1,th,re,1361.066162
17,2,th,re,1305.694336
17,3,th,re,1327.302856
17,4,th,re,1306.099487
17,5,th,re,1321.360474
17,6,th,re,1308.125244
17,7,th,re,1326.357422
17,8,th,re,1338.782349
17,9,th,re,1289.352905
17,10,th,re,1338.512207
17,11,th,re,1360.661011
17,12,th,re,1310.556274
17,13,th,re,1325.006958
17,14,th,re,1359.850708
17,15,th,re,1341.483398
17,16,th,re,1320.685181
17,17,th,re,1296.915894
17,18,th,re,1340.943237
17,19,th,re,1323.251221
17,20,th,re,1331.21936
17,21,th,re,1297.591187
17,22,th,re,1346.075195
17,23,th,re,1319.739868
17,24,th,re,1308.800537
17,25,th,re,1234.791382
17,26,th,re,1156.325439
17,27,th,re,1135.662354
17,28,th,re,1136.607666
17,29,th,re,1166.589478
17,30,th,re,1206.970459
17,31,th,re,1197.651733
17,32,th,re,1238.437866
17,33,th,re,1313.392334
17,34,th,re,1290.298218
17,35,th,re,1271.120728
17,36,th,re,1306.90979
17,37,th,re,1311.906738
17,38,th,re,1286.381714
17,39,th,re,1316.903687
18,0,th,re,1175.453003
18,1,th,re,1169.405273
18,2,th,re,1130.370117
18,3,th,re,1171.054688
18,4,th,re,1138.891968
18,5,th,re,1190.847168
18,6,th,re,1121.298584
18,7,th,re,1149.062988
18,8,th,re,1176.27771
18,9,th,re,1184.799438
18,10,th,re,1163.357666
18,11,th,re,1138.067261
18,12,th,re,1167.206177
18,13,th,re,1184.249634
18,14,th,re,1173.253906
18,15,th,re,1152.361816
18,16,th,re,1122.398193
18,17,th,re,1155.110718
18,18,th,re,1168.305786
18,19,th,re,1114.975952
18,20,th,re,1007.491882
18,21,th,re,863.721558
18,22,th,re,830.184326
18,23,th,re,857.94873
18,24,th,re,912.378052
18,25,th,re,995.946289
18,26,th,re,1075.391113
18,27,th,re,1099.856812
18,28,th,re,1190.022461
18,29,th,re,1184.249634
18,30,th,re,1100.681396
18,31,th,re,1184.524536
18,32,th,re,1125.696899
18,33,th,re,1136.967651
18,34,th,re,1213.38855
18,35,th,re,1100.131592
18,36,th,re,1158.409424
18,37,th,re,1163.632568
18,38,th,re,1128.720825
18,39,th,re,1112.501953
19,0,th,re,1035.667114
19,1,th,re,1008.962891
19,2,th,re,1033.390015
19,3,th,re,1043.533447
19,4,th,re,1006.064758
19,5,th,re,1043.119385
19,6,th,re,1034.218018
19,7,th,re,1038.151245
19,8,th,re,1043.326416
19,9,th,re,1018.27832
19,10,th,re,1033.803955
19,11,th,re,1002.545593
19,12,th,re,986.398926
19,13,th,re,1009.583923
19,14,th,re,1031.526855
19,15,th,re,1055.540039
19,16,th,re,1040.221313
19,17,th,re,1044.154419
19,18,th,re,1044.154419
19,19,th,re,1042.291382
19,20,th,re,986.812927
19,21,th,re,926.780273
19,22,th,re,883.308289
19,23,th,re,840.043396
19,24,th,re,835.489197
19,25,th,re,910.219482
19,26,th,re,949.137207
19,27,th,re,961.5578
19,28,th,re,1001.096558
19,29,th,re,1020.348389
19,30,th,re,987.64093
19,31,th,re,1045.603516
19,32,th,re,1054.918945
19,33,th,re,1016.829224
19,34,th,re,1079.76001
19,35,th,re,1022.83252
19,36,th,re,1007.306824
19,37,th,re,982.879761
19,38,th,re,973.771301
19,39,th,re,1006.27179
20,0,th,re,1624.402222
20,1,th,re,1585.20752
20,2,th,re,1605.240356
20,3,th,re,1572.142578
20,4,th,re,1565.174683
20,5,th,re,1615.474487
20,6,th,re,1548.408081
20,7,th,re,1627.450684
20,8,th,re,1598.925659
20,9,th,re,1610.901733
20,10,th,re,1555.811523
20,11,th,re,1587.602661
20,12,th,re,1589.344727
20,13,th,re,1509.213379
20,14,th,re,1572.578125
20,15,th,re,1589.780151
20,16,th,re,1631.152344
20,17,th,re,1570.83606
20,18,th,re,1605.022583
20,19,th,re,1532.730103
20,20,th,re,1399.685913
20,21,th,re,1162.99353
20,22,th,re,1137.734741
20,23,th,re,1177.582764
20,24,th,re,1201.535034
20,25,th,re,1318.030396
20,26,th,re,1437.356445
20,27,th,re,1472.413818
20,28,th,re,1517.27002
20,29,th,re,1548.190308
20,30,th,re,1555.158203
20,31,th,re,1514.657104
20,32,th,re,1550.585571
20,33,th,re,1535.778687
20,34,th,re,1522.495972
20,35,th,re,1500.285645
20,36,th,re,1486.567505
20,37,th,re,1495.930664
20,38,th,re,1482.212524
20,39,th,re,1478.293091
9,0,th,li,1628.201172
9,1,th,li,1605.912109
9,2,th,li,1610.148926
9,3,th,li,1601.491211
9,4,th,li,1613.648804
9,5,th,li,1592.649292
9,6,th,li,1571.833984
9,7,th,li,1602.412231
9,8,th,li,1644.227051
9,9,th,li,1627.832764
9,10,th,li,1599.833374
9,11,th,li,1632.069458
9,12,th,li,1611.25415
9,13,th,li,1608.491089
9,14,th,li,1638.33252
9,15,th,li,1641.279785
9,16,th,li,1575.149658
9,17,th,li,1430.179199
9,18,th,li,1330.891846
9,19,th,li,1327.207764
9,20,th,li,1438.284302
9,21,th,li,1516.756226
9,22,th,li,1529.650635
9,23,th,li,1572.939209
9,24,th,li,1627.095947
9,25,th,li,1656.753174
9,26,th,li,1658.779419
9,27,th,li,1595.412354
9,28,th,li,1621.753906
9,29,th,li,1568.886597
9,30,th,li,1564.465698
9,31,th,li,1585.281006
9,32,th,li,1623.043335
9,33,th,li,1583.070557
9,34,th,li,1600.938599
9,35,th,li,1566.676147
9,36,th,li,1577.175903
9,37,th,li,1603.70166
9,38,th,li,1616.043457
9,39,th,li,1538.676758
10,0,th,li,1341.953857
10,1,th,li,1299.69519
10,2,th,li,1324.001953
10,3,th,li,1347.990845
10,4,th,li,1267.921631
10,5,th,li,1296.994385
10,6,th,li,1293.975952
10,7,th,li,1331.786377
10,8,th,li,1309.227173
10,9,th,li,1309.544922
10,10,th,li,1319.077026
10,11,th,li,1315.740845
10,12,th,li,1303.825684
10,13,th,li,1296.358887
10,14,th,li,1297.312134
10,15,th,li,1314.469849
10,16,th,li,1318.918091
10,17,th,li,1285.555908
10,18,th,li,1288.0979
10,19,th,li,1266.968506
10,20,th,li,1277.930298
10,21,th,li,1227.728149
10,22,th,li,1143.051758
10,23,th,li,1097.139038
10,24,th,li,1070.925903
10,25,th,li,1020.088318
10,26,th,li,1064.25354
10,27,th,li,1090.148926
10,28,th,li,1127.641602
10,29,th,li,1135.108398
10,30,th,li,1201.832764
10,31,th,li,1226.139526
10,32,th,li,1271.575562
10,33,th,li,1264.585449
10,34,th,li,1293.49939
10,35,th,li,1297.471069
10,36,th,li,1262.043579
10,37,th,li,1266.650757
10,38,th,li,1269.986938
10,39,th,li,1294.134766
11,0,th,li,2073.147217
11,1,th,li,2017.020508
11,2,th,li,2070.618896
11,3,th,li,2038.763306
11,4,th,li,2048.623291
11,5,th,li,2056.966553
11,6,th,li,2036.99353
11,7,th,li,2060.253174
11,8,th,li,2054.691162
11,9,th,li,2045.842285
11,10,th,li,2062.528564
11,11,th,li,2043.061279
11,12,th,li,2027.891968
11,13,th,li,2068.596436
11,14,th,li,2054.943848
11,15,th,li,2043.819824
11,16,th,li,1933.083374
11,17,th,li,1756.613037
11,18,th,li,1742.454956
11,19,th,li,1895.41272
11,20,th,li,1948.758423
11,21,th,li,2013.228149
11,22,th,li,2064.55127
11,23,th,li,2056.966553
11,24,th,li,2057.219482
11,25,th,li,1994.266479
11,26,th,li,2034.970947
11,27,th,li,2052.415771
11,28,th,li,2003.368164
11,29,th,li,2018.537476
11,30,th,li,2028.144775
11,31,th,li,2040.280273
11,32,th,li,2025.616577
11,33,th,li,2024.099609
11,34,th,li,2025.363647
11,35,th,li,2048.117676
11,36,th,li,2040.785889
11,37,th,li,2052.162842
11,38,th,li,2028.144775
11,39,th,li,2027.38623
12,0,th,li,1531.82019
12,1,th,li,1537.768555
12,2,th,li,1594.872803
12,3,th,li,1556.803345
12,4,th,li,1557.99292
12,5,th,li,1540.861694
12,6,th,li,1572.506958
12,7,th,li,1552.758423
12,8,th,li,1535.865112
12,9,th,li,1535.627197
12,10,th,li,1538.00647
12,11,th,li,1547.761841
12,12,th,li,1537.53064
12,13,th,li,1553.234253
12,14,th,li,1558.944702
12,15,th,li,1537.292725
12,16,th,li,1430.698242
12,17,th,li,1250.819946
12,18,th,li,1141.132324
12,19,th,li,1292.934326
12,20,th,li,1404.287476
12,21,th,li,1494.4646
12,22,th,li,1500.412964
12,23,th,li,1508.026733
12,24,th,li,1509.692383
12,25,th,li,1485.898926
12,26,th,li,1494.226562
12,27,th,li,1495.41626
12,28,th,li,1466.626221
12,29,th,li,1494.4646
12,30,th,li,1468.529663
12,31,th,li,1502.792236
12,32,th,li,1470.433228
12,33,th,li,1501.364624
12,34,th,li,1501.364624
12,35,th,li,1508.740601
12,36,th,li,1505.171631
12,37,th,li,1527.775391
12,38,th,li,1507.788818
12,39,th,li,1488.75415
13,0,th,li,2171.923828
13,1,th,li,2160.766602
13,2,th,li,2155.695312
13,3,th,li,2175.980957
13,4,th,li,2187.814209
13,5,th,li,2162.795166
13,6,th,li,2184.43335
13,7,th,li,2178.685791
13,8,th,li,2167.528564
13,9,th,li,2129.32373
13,10,th,li,2234.80957
13,11,th,li,2172.937988
13,12,th,li,2177.671387
13,13,th,li,2163.80957
13,14,th,li,2203.704834
13,15,th,li,2138.452393
13,16,th,li,2147.918945
13,17,th,li,2163.80957
13,18,th,li,2124.928467
13,19,th,li,2062.380859
13,20,th,li,1882.17627
13,21,th,li,1822.671387
13,22,th,li,1882.17627
13,23,th,li,1915.30957
13,24,th,li,2023.5
13,25,th,li,2167.528564
13,26,th,li,2059.338135
13,27,th,li,2144.538086
13,28,th,li,2178.685791
13,29,th,li,2185.785645
13,30,th,li,2103.628662
13,31,th,li,2150.623779
13,32,th,li,2126.957275
13,33,th,li,2111.404785
13,34,th,li,2130.338135
13,35,th,li,2137.100098
13,36,th,li,2185.44751
13,37,th,li,2055.619141
13,38,th,li,2094.161865
13,39,th,li,2111.74292
14,0,th,li,1857.93457
14,1,th,li,1872.597046
14,2,th,li,1894.590576
14,3,th,li,1813.528564
14,4,th,li,1877.2052
14,5,th,li,1880.347168
14,6,th,li,1828.609863
14,7,th,li,1857.096802
14,8,th,li,1876.576782
14,9,th,li,1838.664062
14,10,th,li,1912.60437
14,11,th,li,1864.637451
14,12,th,li,1838.45459
14,13,th,li,1849.556152
14,14,th,li,1888.306763
14,15,th,li,1860.867065
14,16,th,li,1822.954346
14,17,th,li,1571.808472
14,18,th,li,1264.526611
14,19,th,li,1076.010132
14,20,th,li,1172.991455
14,21,th,li,1279.398438
14,22,th,li,1475.246216
14,23,th,li,1691.830688
14,24,th,li,1774.777954
14,25,th,li,1835.103149
14,26,th,li,1822.5354
14,27,th,li,1827.981445
14,28,th,li,1836.569458
14,29,th,li,1798.656616
14,30,th,li,1713.824219
14,31,th,li,1682.614258
14,32,th,li,1659.573364
14,33,th,li,1714.452637
14,34,th,li,1683.033203
14,35,th,li,1672.141113
14,36,th,li,1716.128296
14,37,th,li,1787.13623
14,38,th,li,1715.709473
14,39,th,li,1745.87207
15,0,th,li,2105.574219
15,1,th,li,2164.420654
15,2,th,li,2144.584717
15,3,th,li,2149.874268
15,4,th,li,2202.439209
15,5,th,li,2192.190674
15,6,th,li,2158.800537
15,7,th,li,2171.363037
15,8,th,li,2170.371338
15,9,th,li,2116.483887
15,10,th,li,2202.439209
15,11,th,li,2112.847412
15,12,th,li,2228.22583
15,13,th,li,2150.204834
15,14,th,li,2110.202637
15,15,th,li,2122.434814
15,16,th,li,2155.825195
15,17,th,li,2190.207275
15,18,th,li,2096.648193
15,19,th,li,2171.693848
15,20,th,li,2101.276611
15,21,th,li,2081.440674
15,22,th,li,1969.368164
15,23,th,li,1840.765869
15,24,th,li,1856.303955
15,25,th,li,1856.965088
15,26,th,li,1976.641357
15,27,th,li,2003.750366
15,28,th,li,2008.048096
15,29,th,li,2015.651855
15,30,th,li,2106.896729
15,31,th,li,2171.032471
15,32,th,li,2126.401855
15,33,th,li,2095.325684
15,34,th,li,2054.001221
15,35,th,li,2179.297363
15,36,th,li,2106.566162
15,37,th,li,2084.416016
15,38,th,li,2055.323486
15,39,th,li,2118.136963
16,0,th,li,1501.357422
16,1,th,li,1473.212158
16,2,th,li,1427.603516
16,3,th,li,1455.23999
16,4,th,li,1441.337036
16,5,th,li,1489.488892
16,6,th,li,1496.101318
16,7,th,li,1468.803955
16,8,th,li,1489.658447
16,9,th,li,1425.229858
16,10,th,li,1493.897217
16,11,th,li,1504.748413
16,12,th,li,1442.354248
16,13,th,li,1466.938843
16,14,th,li,1463.886963
16,15,th,li,1426.24707
16,16,th,li,1477.111816
16,17,th,li,1482.028809
16,18,th,li,1376.569214
16,19,th,li,1352.832397
16,20,th,li,1266.870972
16,21,th,li,1237.708496
16,22,th,li,1240.59082
16,23,th,li,1290.777344
16,24,th,li,1354.697388
16,25,th,li,1396.406494
16,26,th,li,1414.039551
16,27,th,li,1439.811035
16,28,th,li,1465.921631
16,29,th,li,1464.565186
16,30,th,li,1469.651733
16,31,th,li,1504.578857
16,32,th,li,1468.295288
16,33,th,li,1527.467896
16,34,th,li,1422.347534
16,35,th,li,1444.558472
16,36,th,li,1446.253906
16,37,th,li,1440.319702
16,38,th,li,1485.250244
16,39,th,li,1460.665527
17,0,th,li,1367.492188
17,1,th,li,1390.576782
17,2,th,li,1345.067017
17,3,th,li,1340.450073
17,4,th,li,1379.803955
17,5,th,li,1380.903198
17,6,th,li,1365.293579
17,7,th,li,1401.56958
17,8,th,li,1381.343018
17,9,th,li,1363.754639
17,10,th,li,1374.087769
17,11,th,li,1401.56958
17,12,th,li,1384.640747
17,13,th,li,1369.690674
17,14,th,li,1384.20105
17,15,th,li,1367.05249
17,16,th,li,1327.039062
17,17,th,li,1345.726562
17,18,th,li,1389.037842
17,19,th,li,1377.38562
17,20,th,li,1344.627319
17,21,th,li,1360.01709
17,22,th,li,1374.747314
17,23,th,li,1313.62793
17,24,th,li,1332.095703
17,25,th,li,1277.351929
17,26,th,li,1217.771606
17,27,th,li,1222.388428
17,28,th,li,1158.191162
17,29,th,li,1212.055298
17,30,th,li,1238.218018
17,31,th,li,1275.153442
17,32,th,li,1267.018799
17,33,th,li,1298.897705
17,34,th,li,1362.215698
17,35,th,li,1338.471436
17,36,th,li,1394.314331
17,37,th,li,1415.859985
17,38,th,li,1377.165771
17,39,th,li,1360.01709
18,0,th,li,1130.182373
18,1,th,li,1192.134521
18,2,th,li,1162.485962
18,3,th,li,1126.421021
18,4,th,li,1148.325562
18,5,th,li,1147.661743
18,6,th,li,1048.980957
18,7,th,li,1082.390869
18,8,th,li,1120.668335
18,9,th,li,1141.245239
18,10,th,li,1148.989258
18,11,th,li,1105.180298
18,12,th,li,1137.483887
18,13,th,li,1131.288696
18,14,th,li,1150.095581
18,15,th,li,1162.264771
18,16,th,li,1123.323486
18,17,th,li,1145.006714
18,18,th,li,1143.679077
18,19,th,li,1067.345337
18,20,th,li,1043.00708
18,21,th,li,906.048767
18,22,th,li,838.786499
18,23,th,li,843.21167
18,24,th,li,877.506531
18,25,th,li,949.636475
18,26,th,li,1052.078613
18,27,th,li,1080.178223
18,28,th,li,1134.165039
18,29,th,li,1153.635742
18,30,th,li,1164.477295
18,31,th,li,1209.392578
18,32,th,li,1143.900391
18,33,th,li,1145.227905
18,34,th,li,1110.490479
18,35,th,li,1133.943848
18,36,th,li,1123.987183
18,37,th,li,1117.570801
18,38,th,li,1083.718384
18,39,th,li,1137.7052
19,0,th,li,1197.250732
19,1,th,li,1200.601685
19,2,th,li,1173.793945
19,3,th,li,1203.713257
19,4,th,li,1234.589966
19,5,th,li,1154.64563
19,6,th,li,1193.421021
19,7,th,li,1220.22876
19,8,th,li,1173.793945
19,9,th,li,1184.325562
19,10,th,li,1224.537109
19,11,th,li,1201.559082
19,12,th,li,1172.597168
19,13,th,li,1174.990723
19,14,th,li,1187.676514
19,15,th,li,1179.777832
19,16,th,li,1181.692627
19,17,th,li,1187.915894
19,18,th,li,1203.473877
19,19,th,li,1192.224243
19,20,th,li,1153.927612
19,21,th,li,1062.494141
19,22,th,li,982.071106
19,23,th,li,970.342773
19,24,th,li,983.985962
19,25,th,li,1057.467773
19,26,th,li,1111.32251
19,27,th,li,1106.5354
19,28,th,li,1163.741089
19,29,th,li,1239.855835
19,30,th,li,1227.888062
19,31,th,li,1233.871948
19,32,th,li,1233.632568
19,33,th,li,1243.924805
19,34,th,li,1255.174438
19,35,th,li,1222.143555
19,36,th,li,1258.525513
19,37,th,li,1208.979126
19,38,th,li,1210.415161
19,39,th,li,1232.196411
20,0,th,li,1704.083252
20,1,th,li,1637.986694
20,2,th,li,1638.77356
20,3,th,li,1642.445557
20,4,th,li,1627.495239
20,5,th,li,1652.937134
20,6,th,li,1695.952271
20,7,th,li,1644.019287
20,8,th,li,1633.003174
20,9,th,li,1606.774414
20,10,th,li,1633.527832
20,11,th,li,1633.003174
20,12,th,li,1669.461182
20,13,th,li,1640.609619
20,14,th,li,1651.363403
20,15,th,li,1647.953613
20,16,th,li,1612.807129
20,17,th,li,1612.020264
20,18,th,li,1675.231567
20,19,th,li,1568.742798
20,20,th,li,1531.497925
20,21,th,li,1377.797363
20,22,th,li,1303.045288
20,23,th,li,1363.895996
20,24,th,li,1418.97644
20,25,th,li,1494.777588
20,26,th,li,1577.398193
20,27,th,li,1584.217773
20,28,th,li,1612.5448
20,29,th,li,1674.969238
20,30,th,li,1611.233398
20,31,th,li,1657.395996
20,32,th,li,1625.134644
20,33,th,li,1643.494751
20,34,th,li,1649.265137
20,35,th,li,1572.677124
20,36,th,li,1650.052002
20,37,th,li,1615.167725
20,38,th,li,1605.987549
20,39,th,li,1628.282104
9,0,lp,re,1615.089233
9,1,lp,re,1594.40686
9,2,lp,re,1566.023804
9,3,lp,re,1571.194336
9,4,lp,re,1617.289429
9,5,lp,re,1595.50708
9,6,lp,re,1570.644287
9,7,lp,re,1591.106567
9,8,lp,re,1580.435303
9,9,lp,re,1604.748047
9,10,lp,re,1588.13623
9,11,lp,re,1545.561523
9,12,lp,re,1625.760376
9,13,lp,re,1586.926147
9,14,lp,re,1580.985474
9,15,lp,re,1561.843262
9,16,lp,re,1433.019043
9,17,lp,re,1234.557007
9,18,lp,re,1156.668335
9,19,lp,re,1181.861084
9,20,lp,re,1361.511108
9,21,lp,re,1460.082031
9,22,lp,re,1526.969482
9,23,lp,re,1566.133789
9,24,lp,re,1627.960571
9,25,lp,re,1593.746826
9,26,lp,re,1583.735718
9,27,lp,re,1590.00647
9,28,lp,re,1552.382202
9,29,lp,re,1537.75061
9,30,lp,re,1546.111572
9,31,lp,re,1535.990479
9,32,lp,re,1536.210449
9,33,lp,re,1559.093018
9,34,lp,re,1546.44165
9,35,lp,re,1543.03125
9,36,lp,re,1537.970703
9,37,lp,re,1527.409546
9,38,lp,re,1578.015137
9,39,lp,re,1580.985474
10,0,lp,re,1167.707031
10,1,lp,re,1158.297974
10,2,lp,re,1115.619019
10,3,lp,re,1143.600098
10,4,lp,re,1121.522705
10,5,lp,re,1142.431641
10,6,lp,re,1147.412964
10,7,lp,re,1095.632446
10,8,lp,re,1120.108276
10,9,lp,re,1146.859497
10,10,lp,re,1130.439819
10,11,lp,re,1107.439819
10,12,lp,re,1106.209839
10,13,lp,re,1138.864868
10,14,lp,re,1147.35144
10,15,lp,re,1134.314087
10,16,lp,re,1144.215088
10,17,lp,re,1130.685791
10,18,lp,re,1131.731201
10,19,lp,re,1105.963867
10,20,lp,re,1094.586914
10,21,lp,re,1008.244995
10,22,lp,re,975.159607
10,23,lp,re,898.165222
10,24,lp,re,911.141113
10,25,lp,re,930.635681
10,26,lp,re,988.073975
10,27,lp,re,993.608704
10,28,lp,re,1019.867981
10,29,lp,re,1096.55481
10,30,lp,re,1067.95874
10,31,lp,re,1121.707153
10,32,lp,re,1125.028076
10,33,lp,re,1109.961182
10,34,lp,re,1142.739136
10,35,lp,re,1125.089478
10,36,lp,re,1118.878296
10,37,lp,re,1106.763428
10,38,lp,re,1095.324951
10,39,lp,re,1089.113647
11,0,lp,re,2123.087158
11,1,lp,re,2074.116943
11,2,lp,re,2069.494629
11,3,lp,re,2073.617188
11,4,lp,re,2073.866943
11,5,lp,re,2075.490967
11,6,lp,re,2041.761475
11,7,lp,re,2064.747559
11,8,lp,re,2098.477051
11,9,lp,re,2070.618896
11,10,lp,re,2067.246094
11,11,lp,re,2083.611084
11,12,lp,re,2053.254395
11,13,lp,re,2058.001709
11,14,lp,re,2057.127197
11,15,lp,re,2080.238037
11,16,lp,re,1886.355713
11,17,lp,re,1707.714111
11,18,lp,re,1624.764404
11,19,lp,re,1760.557007
11,20,lp,re,1878.235718
11,21,lp,re,1978.050171
11,22,lp,re,2039.263062
11,23,lp,re,2075.615967
11,24,lp,re,2056.877197
11,25,lp,re,2025.64624
11,26,lp,re,2012.779053
11,27,lp,re,2027.145386
11,28,lp,re,1992.166626
11,29,lp,re,1993.415771
11,30,lp,re,2002.2854
11,31,lp,re,1993.915527
11,32,lp,re,2003.40979
11,33,lp,re,2029.019165
11,34,lp,re,2036.514648
11,35,lp,re,2024.396973
11,36,lp,re,2025.896118
11,37,lp,re,2044.384888
11,38,lp,re,2038.013794
11,39,lp,re,2014.527954
12,0,lp,re,1523.867798
12,1,lp,re,1512.527466
12,2,lp,re,1553.006348
12,3,lp,re,1510.007324
12,4,lp,re,1512.212402
12,5,lp,re,1500.714478
12,6,lp,re,1525.2854
12,7,lp,re,1508.432251
12,8,lp,re,1531.428101
12,9,lp,re,1536.468262
12,10,lp,re,1500.557007
12,11,lp,re,1522.135254
12,12,lp,re,1555.369019
12,13,lp,re,1502.604614
12,14,lp,re,1515.835083
12,15,lp,re,1475.828613
12,16,lp,re,1180.3479
12,17,lp,re,1007.249084
12,18,lp,re,1031.347412
12,19,lp,re,1163.33728
12,20,lp,re,1338.798584
12,21,lp,re,1384.790283
12,22,lp,re,1444.169922
12,23,lp,re,1429.206909
12,24,lp,re,1395.34314
12,25,lp,re,1416.763916
12,26,lp,re,1387.94043
12,27,lp,re,1383.845215
12,28,lp,re,1412.511353
12,29,lp,re,1399.753296
12,30,lp,re,1407.786133
12,31,lp,re,1455.667847
12,32,lp,re,1419.284058
12,33,lp,re,1449.84021
12,34,lp,re,1454.565308
12,35,lp,re,1489.689087
12,36,lp,re,1468.898315
12,37,lp,re,1458.660522
12,38,lp,re,1495.201782
12,39,lp,re,1490.791626
13,0,lp,re,2394.379395
13,1,lp,re,2355.869873
13,2,lp,re,2424.708252
13,3,lp,re,2305.188721
13,4,lp,re,2329.332031
13,5,lp,re,2386.398193
